Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
5,3,5,0,,,,0.52565,0,0,0,0
5,4,5,0,,,,0.399066667,0,0,0,0
5,5,5,0,,,,0.244925,0,0,0,0
5,6,5,0,,,,1.3141,0,0,0,10.52916667
5,7,5,0,,,,0.178083333,0,0,0,67.42916667
5,8,5,0,,,,1.95965,0,0,0,202.9333333
5,9,5,0,,,,0.798316667,0,0,0,371.8
5,10,5,0,,,,0.517283333,0,0,0,539.15
5,11,5,0,,,,0.4799,0,0,0,388.8458333
5,12,5,0,,,,0.478,0,0,0,658.5416667
5,13,5,0,,,,0.364666667,0,0,0,559.1
5,14,5,0,,,,0.61075,0,0,0,827.9958333
5,15,5,0,,,,0.486366667,0,0,0,736.6625
5,16,5,0,,,,0.598316667,0,0,0,687.3166667
5,17,5,0,,,,0.7403,0,0,0,530.6583333
5,18,5,0,,,,0.339666667,0,0,0,304.8458333
5,19,5,0,,,,0.386158333,0,0,0,16.76666667
5,20,5,0,,,,0.322916667,0,0,0,0
5,21,5,0,,,,0.377666667,0,0,0,0
5,22,5,0,,,,0.873383333,0,0,0,0
5,23,5,0,,,,0.6603,0,0,0,0
5,24,5,0,,,,0.334858333,0,0,0,0
5,1,6,0,,,,0.364866667,0,0,0,0
5,2,6,0,,,,0.259633333,0,0,0,0
5,3,6,0,,,,0.5842,0,0,0,0
5,4,6,0,,,,1.0649,0,0,0,0
5,5,6,0,,,,0.520616667,0,0,0,0
5,6,6,0,,,,1.636266667,0,0,0,29.7125
5,7,6,0,,,,0.209616667,0,0,0,61.52083333
5,8,6,0,,,,0.483866667,0,0,0,237.3333333
5,9,6,0,,,,0.350633333,0,0,0,379.3125
5,10,6,0,,,,0.6521,0,0,0,521.95
5,11,6,0,,,,0.840933333,0,0,0,679.6958333
5,12,6,0,,,,0.559583333,0,0,0,765.7458333
5,13,6,0,,,,0.40645,0,0,0,813.1166667
5,14,6,0,,,,0.389133333,0,0,0,807.9291667
5,15,6,0,,,,0.6221,0,0,0,768.375
5,16,6,0,,,,0.5171,0,0,0,681.2916667
5,17,6,0,,,,0.890733333,0,0,0,543.5875
5,18,6,0,,,,0.275933333,0,0,0,326.5875
5,19,6,0,,,,0.1491,0,0,0,17
5,20,6,0,,,,0.485083333,0,0,0,0
5,21,6,0,,,,0.912566667,0,0,0,0
5,22,6,0,,,,0.281683333,0,0,0,0
5,23,6,0,,,,0.2402,0,0,0,0
5,24,6,0,,,,0.226375,0,0,0,0
5,1,7,0,,,,0.211633333,0,0,0,0
5,2,7,0,,,,0.2109,0,0,0,0
5,3,7,0,,,,0.236416667,0,0,0,0
5,4,7,0,,,,0.618116667,0,0,0,0
5,5,7,0,,,,1.0492,0,0,0,0
5,6,7,0,,,,0.208816667,0,0,0,18.975
5,7,7,0,,,,0.372608333,0,0,0,56.13958333
5,8,7,0,,,,0.326533333,0,0,0,198.6875
5,9,7,0,,,,0.3921,0,0,0,380.275
5,10,7,0,,,,0.416816667,0,0,0,539.9333333
5,11,7,0,,,,0.394066667,0,0,0,659.8708333
5,12,7,0,,,,0.565216667,0,0,0,740.2916667
5,13,7,0,,,,1.1052,0,0,0,791.1333333
5,14,7,0,,,,1.113816667,0,0,0,792.3458333
5,15,7,0,,,,1.14415,0,0,0,747.0666667
5,16,7,0,,,,1.425283333,0,0,0,656.1166667
5,17,7,0,,,,1.124966667,0,0,0,524.6791667
5,18,7,0,,,,0.7452,0,0,0,313.925
5,19,7,0,,,,0.860633333,0,0,0,19.85
5,20,7,0,,,,1.206283333,0,0,0,0
5,21,7,0,,,,0.889016667,0,0,0,0
5,22,7,0,,,,0.24385,0,0,0,0
5,23,7,0,,,,0.821916667,0,0,0,0
5,24,7,0,,,,0.422491667,0,0,0,0
5,1,1,0,,,,0.723433333,0,0,0,0
5,2,1,0,,,,0.483166667,0,0,0,0
5,3,1,0,,,,0.314166667,0,0,0,0
5,4,1,0,,,,0.356416667,0,0,0,0
5,5,1,0,,,,0.96385,0,0,0,0
5,6,1,0,,,,0.997408333,0,0,0,33.90208333
5,7,1,0,,,,2.0507,0,0,0,56.2
5,8,1,0,,,,0.272366667,0,0,0,200.2541667
5,9,1,0,,,,0.275966667,0,0,0,378.2791667
5,10,1,0,,,,0.215566667,0,0,0,494.5875
5,11,1,0,,,,0.615966667,0,0,0,623.725
5,12,1,0,,,,0.4847,0,0,0,705.4625
5,13,1,0,,,,0.702766667,0,0,0,781.1291667
5,14,1,0,,,,0.509883333,0,0,0,787.1
5,15,1,0,,,,0.796816667,0,0,0,753.55
5,16,1,0,,,,0.899216667,0,0,0,515.6708333
5,17,1,0,,,,0.858266667,0,0,0,387.0333333
5,18,1,0,,,,0.345883333,0,0,0,232.2875
5,19,1,0,,,,0.471683333,0,0,0,21.075
5,20,1,0,,,,0.464433333,0,0,0,0
5,21,1,0,,,,0.182283333,0,0,0,0
5,22,1,0,,,,0.427,0,0,0,0
5,23,1,0,,,,0.195733333,0,0,0,0
5,24,1,0,,,,0.247375,0,0,0,0
5,1,2,0,,,,0.230066667,0,0,0,0
5,2,2,0,,,,0.245333333,0,0,0,0
5,3,2,0,,,,0.225416667,0,0,0,0
5,4,2,0,,,,0.240516667,0,0,0,0
5,5,2,0,,,,0.224116667,0,0,0,0
5,6,2,0,,,,0.235916667,0,0,0,23.38333333
5,7,2,0,,,,0.2246,0,0,0,87.9
5,8,2,0,,,,0.24485,0,0,0,208.1791667
5,9,2,0,,,,0.226066667,0,0,0,317.5375
5,10,2,0,,,,0.241666667,0,0,0,505.2958333
5,11,2,0,,,,0.217316667,0,0,0,645.7833333
5,12,2,0,,,,0.2381,0,0,0,726.5208333
5,13,2,0,,,,0.183116667,0,0,0,801.4625
5,14,2,0,,,,0.356633333,0,0,0,793.6708333
5,15,2,0,,,,0.6258,0,0,0,730.8458333
5,16,2,0,,,,0.926716667,0,0,0,670.3541667
5,17,2,0,,,,0.7795,0,0,0,518.7333333
5,18,2,0,,,,0.211583333,0,0,0,229.2958333
5,19,2,0,,,,0.160633333,0,0,0,11.4125
5,20,2,0,,,,0.22245,0,0,0,0
5,21,2,0,,,,0.199416667,0,0,0,0
5,22,2,0,,,,0.263733333,0,0,0,0
5,23,2,0,,,,0.209233333,0,0,0,0
5,24,2,0,,,,0.256808333,0,0,0,0
5,1,3,0,,,,0.221216667,0,0,0,0
5,2,3,0,,,,0.251316667,0,0,0,0
5,3,3,0,,,,0.22345,0,0,0,0
5,4,3,0,,,,0.242816667,0,0,0,0
5,5,3,0,,,,0.224066667,0,0,0,0
5,6,3,0,,,,0.232516667,0,0,0,10.01666667
5,7,3,0,,,,0.222133333,0,0,0,66.075
5,8,3,0,,,,0.2447,0,0,0,108.1791667
5,9,3,0,,,,0.217266667,0,0,0,254.0333333
5,10,3,0,,,,0.24765,0,0,0,353.9
5,11,3,0,,,,0.210516667,0,0,0,385.0916667
5,12,3,0,,,,0.255533333,0,0,0,535.4666667
5,13,3,0,,,,0.20345,0,0,0,553.175
5,14,3,0,,,,0.259616667,0,0,0,454.6666667
5,15,3,0,,,,0.205816667,0,0,0,315.8708333
5,16,3,0,,,,0.264966667,0,0,0,274.2916667
5,17,3,0,,,,0.208566667,0,0,0,258.0708333
5,18,3,0,,,,0.26345,0,0,0,71.39583333
5,19,3,0,,,,0.210183333,0,0,0,26.0625
5,20,3,0,,,,0.255516667,0,0,0,0
5,21,3,0,,,,0.212116667,0,0,0,0
5,22,3,0,,,,0.597083333,0,0,0,0
5,23,3,0,,,,0.211683333,0,0,0,0
5,24,3,0,,,,0.258625,0,0,0,0
6,1,4,0,,,,0.2106,0,0,0,0
6,2,4,0,,,,0.262383333,0,0,0,0
6,3,4,0,,,,0.204466667,0,0,0,0
6,4,4,0,,,,0.263416667,0,0,0,0
6,5,4,0,,,,0.196616667,0,0,0,0
6,6,4,0,,,,0.253933333,0,0,0,10.2
6,7,4,0,,,,0.208033333,0,0,0,84.6375
6,8,4,0,,,,0.242433333,0,0,0,329.5666667
6,9,4,0,,,,0.224716667,0,0,0,347.3416667
6,10,4,0,,,,0.351783333,0,0,0,515
6,11,4,0,,,,0.278116667,0,0,0,655.8416667
6,12,4,0,,,,0.214333333,0,0,0,740.125
6,13,4,0,,,,0.2333,0,0,0,789.4208333
6,14,4,0,,,,0.209366667,0,0,0,792.4291667
6,15,4,0,,,,0.233783333,0,0,0,749.5083333
6,16,4,0,,,,0.177616667,0,0,0,643.7333333
6,17,4,0,,,,0.46595,0,0,0,482.1916667
6,18,4,0,,,,0.1741,0,0,0,263.5916667
6,19,4,0,,,,0.191466667,0,0,0,22.92083333
6,20,4,0,,,,0.1796,0,0,0,0
6,21,4,0,,,,0.19845,0,0,0,0
6,22,4,0,,,,0.182483333,0,0,0,0
6,23,4,0,,,,0.241566667,0,0,0,0
6,24,4,0,,,,0.225966667,0,0,0,0
6,1,5,0,,,,0.244383333,0,0,0,0
6,2,5,0,,,,0.230333333,0,0,0,0
6,3,5,0,,,,0.242016667,0,0,0,0
6,4,5,0,,,,0.22595,0,0,0,0
6,5,5,0,,,,0.492633333,0,0,0,0
6,6,5,0,,,,0.311466667,0,0,0,22.25
6,7,5,0,,,,0.243633333,0,0,0,60.82916667
6,8,5,0,,,,0.227233333,0,0,0,194.2333333
6,9,5,0,,,,0.242366667,0,0,0,366.925
6,10,5,0,,,,0.217766667,0,0,0,518.4041667
6,11,5,0,,,,0.235066667,0,0,0,641.7125
6,12,5,0,,,,0.204,0,0,0,729.825
6,13,5,0,,,,0.46155,0,0,0,771.3166667
6,14,5,0,,,,0.766033333,0,0,0,766.4666667
6,15,5,0,,,,0.92725,0,0,0,726.3166667
6,16,5,0,,,,1,0,0,0,646.0708333
6,17,5,0,,,,0.982783333,0,0,0,505.7583333
6,18,5,0,,,,0.74015,0,0,0,299.8916667
6,19,5,0,,,,0.561491667,0,0,0,20.72916667
6,20,5,0,,,,0.75325,0,0,0,0
6,21,5,0,,,,0.442166667,0,0,0,0
6,22,5,0,,,,0.462483333,0,0,0,0
6,23,5,0,,,,0.160583333,0,0,0,0
6,24,5,0,,,,0.223716667,0,0,0,0
6,1,6,0,,,,0.179183333,0,0,0,0
6,2,6,0,,,,0.210316667,0,0,0,0
6,3,6,0,,,,0.18215,0,0,0,0
6,4,6,0,,,,0.202666667,0,0,0,0
6,5,6,0,,,,0.18225,0,0,0,0
6,6,6,0,,,,0.196,0,0,0,15.675
6,7,6,0,,,,0.181316667,0,0,0,52.77916667
6,8,6,0,,,,0.200916667,0,0,0,192.7583333
6,9,6,0,,,,0.201,0,0,0,362.35
6,10,6,0,,,,0.332366667,0,0,0,523.2583333
6,11,6,0,,,,0.602033333,0,0,0,641.3625
6,12,6,0,,,,1.032783333,0,0,0,729.3083333
6,13,6,0,,,,1.199983333,0,0,0,782.4583333
6,14,6,0,,,,1.196033333,0,0,0,783.8791667
6,15,6,0,,,,1.41595,0,0,0,742.2291667
6,16,6,0,,,,1.67865,0,0,0,655.9125
6,17,6,0,,,,1.1561,0,0,0,517.175
6,18,6,0,,,,0.773683333,0,0,0,321.4416667
6,19,6,0,,,,0.810766667,0,0,0,22.42083333
6,20,6,0,,,,0.819433333,0,0,0,0
6,21,6,0,,,,0.634333333,0,0,0,0
6,22,6,0,,,,0.529983333,0,0,0,0
6,23,6,0,,,,0.47475,0,0,0,0
6,24,6,0,,,,0.166483333,0,0,0,0
6,1,7,0,,,,0.226516667,0,0,0,0
6,2,7,0,,,,0.177916667,0,0,0,0
6,3,7,0,,,,0.201366667,0,0,0,0
6,4,7,0,,,,0.183433333,0,0,0,0
6,5,7,0,,,,0.242933333,0,0,0,0
6,6,7,0,,,,0.22105,0,0,0,17.46666667
6,7,7,0,,,,0.242666667,0,0,0,54.82916667
6,8,7,0,,,,0.2311,0,0,0,189.9833333
6,9,7,0,,,,0.234866667,0,0,0,360.6666667
6,10,7,0,,,,0.232666667,0,0,0,514.8541667
6,11,7,0,,,,0.5813,0,0,0,636.5375
6,12,7,0,,,,0.917066667,0,0,0,722.2916667
6,13,7,0,,,,0.941416667,0,0,0,734.4541667
6,14,7,0,,,,1.306683333,0,0,0,721.7375
6,15,7,0,,,,1.13705,0,0,0,749.1083333
6,16,7,0,,,,1.112516667,0,0,0,651.7958333
6,17,7,0,,,,1.484516667,0,0,0,499.1083333
6,18,7,0,,,,0.502833333,0,0,0,296.1875
6,19,7,0,,,,0.7569,0,0,0,23.02083333
6,20,7,0,,,,0.749066667,0,0,0,0
6,21,7,0,,,,0.468733333,0,0,0,0
6,22,7,0,,,,0.457166667,0,0,0,0
6,23,7,0,,,,0.481083333,0,0,0,0
6,24,7,0,,,,0.167391667,0,0,0,0
6,1,1,0,,,,0.227533333,0,0,0,0
6,2,1,0,,,,0.478966667,0,0,0,0
6,3,1,0,,,,0.2159,0,0,0,0
6,4,1,0,,,,0.219283333,0,0,0,0
6,5,1,0,,,,0.248133333,0,0,0,0
6,6,1,0,,,,0.2172,0,0,0,16.175
6,7,1,0,,,,0.24705,0,0,0,53.58333333
6,8,1,0,,,,0.226383333,0,0,0,190.7625
6,9,1,0,,,,0.243433333,0,0,0,365.5125
6,10,1,0,,,,0.236333333,0,0,0,523.25
6,11,1,0,,,,1.273016667,0,0,0,648.6583333
6,12,1,0,,,,1.226066667,0,0,0,731.8958333
6,13,1,0,,,,1.293666667,0,0,0,772.7458333
6,14,1,0,,,,1.5382,0,0,0,780.1416667
6,15,1,0,,,,3.415683333,0,0,0,745.8416667
6,16,1,0,,,,1.890016667,0,0,0,666.6125
6,17,1,0,,,,2.099466667,0,0,0,533.5458333
6,18,1,0,,,,1.46535,0,0,0,342.1208333
6,19,1,0,,,,1.140733342,0,0,0,0
6,20,1,0,,,,1.164883333,0,0,0,0
6,21,1,0,,,,1.2379,0,0,0,0
6,22,1,0,,,,1.338966667,0,0,0,0
6,23,1,0,,,,0.2564,0,0,0,0
6,24,1,0,,,,0.434875,0,0,0,0
6,1,2,0,,,,0.28225,0,0,0,0
6,2,2,0,,,,0.242110002,0,0,0,0
6,3,2,0,,,,0.2306,0,0,0,0
6,4,2,0,,,,0.172616667,0,0,0,0
6,5,2,0,,,,0.220816667,0,0,0,0
6,6,2,0,,,,0.427866667,0,0,0,34.3875
6,7,2,0,,,,0.21835,0,0,0,78.325
6,8,2,0,,,,0.72285,0,0,0,184.2166667
6,9,2,0,,,,0.49055,0,0,0,372.0875
6,10,2,0,,,,2.111016667,0,0,0,517.9791667
6,11,2,0,,,,1.415833333,0,0,0,640.1583333
6,12,2,0,,,,1.88275,0,0,0,722.775
6,13,2,0,,,,2.237316667,0,0,0,781.775
6,14,2,0,,,,1.6015,0,0,0,780.3125
6,15,2,0,,,,2.022175,0,0,0,741.3729167
6,16,2,0,,,,2.154983333,0,0,0,667.0333333
6,17,2,0,,,,1.60495,0,0,0,491.9875
6,18,2,0,,,,1.229516667,0,0,0,300.0666667
6,19,2,0,,,,1.36035,0,0,0,0
6,20,2,0,,,,1.10885,0,0,0,0
6,21,2,0,,,,1.554766667,0,0,0,0
6,22,2,0,,,,1.6918,0,0,0,0
6,23,2,0,,,,1.108366667,0,0,0,0
6,24,2,0,,,,1.401408333,0,0,0,0
6,1,3,0,,,,0.931716667,0,0,0,0
6,2,3,0,,,,0.510933333,0,0,0,0
6,3,3,0,,,,0.73955,0,0,0,0
6,4,3,0,,,,0.414466667,0,0,0,0
6,5,3,0,,,,0.4881,0,0,0,0
6,6,3,0,,,,0.159716667,0,0,0,18.575
6,7,3,0,,,,0.26085,0,0,0,84.7375
6,8,3,0,,,,0.357516667,0,0,0,171.1291667
6,9,3,0,,,,0.26925,0,0,0,348.3416667
6,10,3,0,,,,0.177133333,0,0,0,509.0958333
6,11,3,0,,,,0.590816667,0,0,0,641.3958333
6,12,3,0,,,,1.575233333,0,0,0,731.7875
6,13,3,0,,,,0.841566667,0,0,0,777.6583333
6,14,3,0,,,,1.021883333,0,0,0,773.6666667
6,15,3,0,,,,1.560483333,0,0,0,740.0291667
6,16,3,0,,,,1.305933333,0,0,0,635.3916667
6,17,3,0,,,,1.122516667,0,0,0,531.1708333
6,18,3,0,,,,1.023616667,0,0,0,330.5
6,19,3,0,,,,1.118516667,0,0,0,0
6,20,3,0,,,,1.19355,0,0,0,0
6,21,3,0,,,,0.659916667,0,0,0,0
6,22,3,0,,,,0.1628,0,0,0,0
6,23,3,0,,,,0.373366667,0,0,0,0
6,24,3,0,,,,0.689516667,0,0,0,0
6,1,4,0,,,,0.611966667,0,0,0,0
6,2,4,0,,,,0.22425,0,0,0,0
6,3,4,0,,,,0.287966667,0,0,0,0
6,4,4,0,,,,0.217816667,0,0,0,0
6,5,4,0,,,,0.436283333,0,0,0,0
6,6,4,0,,,,0.327083333,0,0,0,26.90833333
6,7,4,0,,,,0.232433333,0,0,0,92.9125
6,8,4,0,,,,0.299233333,0,0,0,145.0291667
6,9,4,0,,,,0.5083,0,0,0,151.8333333
6,10,4,0,,,,0.72645,0,0,0,427.2208333
6,11,4,0,,,,0.826183333,0,0,0,647.2166667
6,12,4,0,,,,0.443283333,0,0,0,733.025
6,13,4,0,,,,0.59425,0,0,0,778.1125
6,14,4,0,,,,1.0984,0,0,0,775.6375
6,15,4,0,,,,1.08815,0,0,0,743.4125
6,16,4,0,,,,1.187358333,0,0,0,657.8104167
6,17,4,0,,,,1.3704,0,0,0,425.6375
6,18,4,0,,,,0.691316667,0,0,0,309.0041667
6,19,4,0,,,,0.874983346,0,0,0,0
6,20,4,0,,,,0.8844,0,0,0,0
6,21,4,0,,,,0.976133333,0,0,0,0
6,22,4,0,,,,1.230633333,0,0,0,0
6,23,4,0,,,,1.136433333,0,0,0,0
6,24,4,0,,,,1.312925,0,0,0,0
6,1,5,0,,,,0.460083333,0,0,0,0
6,2,5,0,,,,0.7026,0,0,0,0
6,3,5,0,,,,0.459133333,0,0,0,0
6,4,5,0,,,,0.237666667,0,0,0,0
6,5,5,0,,,,0.584533333,0,0,0,0
6,6,5,0,,,,0.67215,0,0,0,31.45833333
6,7,5,0,,,,0.221766667,0,0,0,98.13333333
6,8,5,0,,,,0.662616667,0,0,0,183.6083333
6,9,5,0,,,,0.597633333,0,0,0,345
6,10,5,0,,,,0.412083333,0,0,0,501.4875
6,11,5,0,,,,0.17255,0,0,0,624.475
6,12,5,0,,,,0.845616667,0,0,0,711.7
6,13,5,0,,,,0.735066667,0,0,0,774.6583333
6,14,5,0,,,,1.1731,0,0,0,781.2916667
6,15,5,0,,,,1.20545,0,0,0,727.3416667
6,16,5,0,,,,1.013083333,0,0,0,642.4916667
6,17,5,0,,,,1.024483333,0,0,0,497.4541667
6,18,5,0,,,,0.924566667,0,0,0,299.0916667
6,19,5,0,,,,0.97235,0,0,0,0
6,20,5,0,,,,1.028316667,0,0,0,0
6,21,5,0,,,,0.992316667,0,0,0,0
6,22,5,0,,,,0.581466667,0,0,0,0
6,23,5,0,,,,0.7358,0,0,0,0
6,24,5,0,,,,1.303616667,0,0,0,0
6,1,6,0,,,,1.26505,0,0,0,0
6,2,6,0,,,,0.709033333,0,0,0,0
6,3,6,0,,,,0.512883333,0,0,0,0
6,4,6,0,,,,0.321583333,0,0,0,0
6,5,6,0,,,,0.354833333,0,0,0,0
6,6,6,0,,,,0.356766667,0,0,0,33.075
6,7,6,0,,,,0.397433333,0,0,0,102.6375
6,8,6,0,,,,0.220766667,0,0,0,156.9666667
6,9,6,0,,,,0.234683333,0,0,0,458.325
6,10,6,0,,,,0.6865,0,0,0,296.1666667
6,11,6,0,,,,0.59455,0,0,0,294.6083333
6,12,6,0,,,,0.788316667,0,0,0,658.5666667
6,13,6,0,,,,0.53405,0,0,0,696.8625
6,14,6,0,,,,0.528966667,0,0,0,679.9041667
6,15,6,0,,,,0.9963375,0,0,0,591.284375
6,16,6,0,,,,1.24255,0,0,0,656.8833333
6,17,6,0,,,,1.732133333,0,0,0,545.7541667
6,18,6,0,,,,0.33275,0,0,0,220.4458333
6,19,6,0,,,,0.11741667,0,0,0,0
6,20,6,0,,,,0.824666667,0,0,0,0
6,21,6,0,,,,0.486316667,0,0,0,0
6,22,6,0,,,,0.61325,0,0,0,0
6,23,6,0,,,,0.770033333,0,0,0,0
6,24,6,0,,,,0.592091667,0,0,0,0
6,1,7,0,,,,0.97145,0,0,0,0
6,2,7,0,,,,0.8337,0,0,0,0
6,3,7,0,,,,0.521233333,0,0,0,0
6,4,7,0,,,,0.48995,0,0,0,0
6,5,7,0,,,,0.39025,0,0,0,0
6,6,7,0,,,,0.165716667,0,0,0,6.033333333
6,7,7,0,,,,0.266833335,0,0,0,67.43611113
6,8,7,0,,,,0.557716667,0,0,0,93.8625
6,9,7,0,,,,0.681533333,0,0,0,193.1416667
6,10,7,0,,,,0.216183333,0,0,0,168.325
6,11,7,0,,,,1.2285,0,0,0,409.7791667
6,12,7,0,,,,0.420216667,0,0,0,571.4666667
6,13,7,0,,,,0.155016667,0,0,0,282.9375
6,14,7,0,,,,0.434883333,0,0,0,270.5
6,15,7,0,,,,0.442466667,0,0,0,473.5
6,16,7,0,,,,0.463483333,0,0,0,512.2541667
6,17,7,0,,,,0.548133333,0,0,0,571.9708333
6,18,7,0,,,,0.5899,0,0,0,346.325
6,19,7,0,,,,0.315266678,0,0,0,0
6,20,7,0,,,,0.648383333,0,0,0,0
6,21,7,0,,,,0.636283333,0,0,0,0
6,22,7,0,,,,0.398916667,0,0,0,0
6,23,7,0,,,,0.740066667,0,0,0,0
6,24,7,0,,,,0.839808333,0,0,0,0
6,1,1,0,,,,3.053583333,0,0,0,0
6,2,1,0,,,,1.088683333,0,0,0,0
6,3,1,0,,,,0.637583333,0,0,0,0
6,4,1,0,,,,0.533333333,0,0,0,0
6,5,1,0,,,,0.2709,0,0,0,0
6,6,1,0,,,,0.59435,0,0,0,26.98333333
6,7,1,0,,,,1.324383333,0,0,0,103.8125
6,8,1,0,,,,0.6083,0,0,0,227.8125
6,9,1,0,,,,0.211,0,0,0,397.3833333
6,10,1,0,,,,0.3497,0,0,0,562.0458333
6,11,1,0,,,,0.477033333,0,0,0,680.4708333
6,12,1,0,,,,2.181433333,0,0,0,786.5291667
6,13,1,0,,,,2.986816667,0,0,0,822.5291667
6,14,1,0,,,,1.431116667,0,0,0,819.9208333
6,15,1,0,,,,0.47375,0,0,0,775.0375
6,16,1,0,,,,0.681033333,0,0,0,685.225
6,17,1,0,,,,0.980616667,0,0,0,543.2833333
6,18,1,0,,,,0.55475,0,0,0,339.1291667
6,19,1,0,,,,0.48968334,0,0,0,0
6,20,1,0,,,,0.730866667,0,0,0,0
6,21,1,0,,,,0.910783333,0,0,0,0
6,22,1,0,,,,0.70275,0,0,0,0
6,23,1,0,,,,0.53685,0,0,0,0
6,24,1,0,,,,0.559566667,0,0,0,0
6,1,2,0,,,,0.6064,0,0,0,0
6,2,2,0,,,,0.805233333,0,0,0,0
6,3,2,0,,,,0.408283333,0,0,0,0
6,4,2,0,,,,0.180816667,0,0,0,0
6,5,2,0,,,,0.649366667,0,0,0,0
6,6,2,0,,,,0.596116667,0,0,0,17.59166667
6,7,2,0,,,,0.513083333,0,0,0,54.77083333
6,8,2,0,,,,0.613733333,0,0,0,205.1833333
6,9,2,0,,,,0.325383333,0,0,0,390.1791667
6,10,2,0,,,,0.18275,0,0,0,553.9166667
6,11,2,0,,,,0.200666667,0,0,0,676.8
6,12,2,0,,,,0.15925,0,0,0,760.7625
6,13,2,0,,,,0.234583333,0,0,0,807.925
6,14,2,0,,,,0.72295,0,0,0,807.4708333
6,15,2,0,,,,0.943716667,0,0,0,765.5333333
6,16,2,0,,,,1.240283333,0,0,0,677.4291667
6,17,2,0,,,,1.163183333,0,0,0,540.8208333
6,18,2,0,,,,0.948216667,0,0,0,344.025
6,19,2,0,,,,1.016483346,0,0,0,0
6,20,2,0,,,,0.949033333,0,0,0,0
6,21,2,0,,,,0.806166667,0,0,0,0
6,22,2,0,,,,0.324316667,0,0,0,0
6,23,2,0,,,,0.6414,0,0,0,0
6,24,2,0,,,,1.081216667,0,0,0,0
6,1,3,0,,,,1.0012,0,0,0,0
6,2,3,0,,,,1.099216667,0,0,0,0
6,3,3,0,,,,0.609616667,0,0,0,0
6,4,3,0,,,,0.318783333,0,0,0,0
6,5,3,0,,,,0.413566667,0,0,0,0
6,6,3,0,,,,0.2117,0,0,0,16.81666667
6,7,3,0,,,,0.256733333,0,0,0,52.7625
6,8,3,0,,,,0.229816667,0,0,0,198.7583333
6,9,3,0,,,,0.57935,0,0,0,379.9833333
6,10,3,0,,,,0.721066667,0,0,0,541.15
6,11,3,0,,,,0.986466667,0,0,0,660.8833333
6,12,3,0,,,,1.572083333,0,0,0,748.9083333
6,13,3,0,,,,1.85885,0,0,0,797.1083333
6,14,3,0,,,,2.175833333,0,0,0,808.6125
6,15,3,0,,,,1.757983333,0,0,0,773.7541667
6,16,3,0,,,,1.66165,0,0,0,679.9083333
6,17,3,0,,,,1.801166667,0,0,0,540.2791667
6,18,3,0,,,,1.74955,0,0,0,350.2083333
6,19,3,0,,,,0.713666693,0,0,0,0
6,20,3,0,,,,0.918133333,0,0,0,0
6,21,3,0,,,,0.927016667,0,0,0,0
6,22,3,0,,,,0.927966667,0,0,0,0
6,23,3,0,,,,1.256666667,0,0,0,0
6,24,3,0,,,,0.865575,0,0,0,0
6,1,4,0,,,,0.98745,0,0,0,0
6,2,4,0,,,,1.152166667,0,0,0,0
6,3,4,0,,,,0.84665,0,0,0,0
6,4,4,0,,,,0.664683333,0,0,0,0
6,5,4,0,,,,0.6524,0,0,0,0
6,6,4,0,,,,0.42255,0,0,0,16
6,7,4,0,,,,0.4879,0,0,0,51.18333333
6,8,4,0,,,,0.573416667,0,0,0,197.3375
6,9,4,0,,,,0.409916667,0,0,0,378.225
6,10,4,0,,,,0.416733333,0,0,0,536.5791667
6,11,4,0,,,,1.462266667,0,0,0,658.4791667
6,12,4,0,,,,1.556833333,0,0,0,745.2166667
6,13,4,0,,,,1.490883333,0,0,0,788.0083333
6,14,4,0,,,,1.971016667,0,0,0,794.7583333
6,15,4,0,,,,1.736866667,0,0,0,766.4166667
6,16,4,0,,,,1.89285,0,0,0,682.2916667
6,17,4,0,,,,1.5725,0,0,0,543.5416667
6,18,4,0,,,,1.286766667,0,0,0,353.2041667
6,19,4,0,,,,1.167350007,0,0,0,0
6,20,4,0,,,,1.77615,0,0,0,0
6,21,4,0,,,,1.085316667,0,0,0,0
6,22,4,0,,,,0.7155,0,0,0,0
6,23,4,0,,,,1.194416667,0,0,0,0
6,24,4,0,,,,0.510141667,0,0,0,0
6,1,5,0,,,,0.640816667,0,0,0,0
6,2,5,0,,,,0.588733333,0,0,0,0
6,3,5,0,,,,0.413116667,0,0,0,0
6,4,5,0,,,,0.1908,0,0,0,0
6,5,5,0,,,,0.17115,0,0,0,0
6,6,5,0,,,,0.434383333,0,0,0,16.0625
6,7,5,0,,,,1.104833333,0,0,0,52.32916667
6,8,5,0,,,,0.3419,0,0,0,196.3541667
6,9,5,0,,,,0.536866667,0,0,0,374.4833333
6,10,5,0,,,,1.133333333,0,0,0,526.2958333
6,11,5,0,,,,1.8517,0,0,0,645.2791667
6,12,5,0,,,,2.124833333,0,0,0,735.2583333
6,13,5,0,,,,1.7124,0,0,0,782.5333333
6,14,5,0,,,,1.58245,0,0,0,788.1666667
6,15,5,0,,,,1.851083333,0,0,0,756.1666667
6,16,5,0,,,,2.077416667,0,0,0,670.3875
6,17,5,0,,,,1.767883333,0,0,0,535.2541667
6,18,5,0,,,,1.034316667,0,0,0,341.0791667
